kingdom,phylum,class,order,family,genus,species,SGB,Bietry_1,Bietry_2,Bietry_3,Kassembie_1,Kassembie_2,status
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Luteimonas,s__Luteimonas_sp_JM171,t__SGB12515,0,0,6.1e-4,0,0,Named species
k__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Zunongwangia,s__Zunongwangia_pacifica,t__SGB109207,0,0,6e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Kocuria,s__Kocuria_SGB98773,t__SGB98773,0,0,5.8e-4,0,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Paracoccus,s__Paracoccus_yeei,t__SGB10717,0,0,5.7e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Salinibacterium,s__Salinibacterium_amurskyense,t__SGB16757,0,0,5.1e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Oceanospirillales,f__Balneatrichaceae,g__GGB63480,s__GGB63480_SGB85789,t__SGB85789,0,0,5e-4,0,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Cellvibrionales,f__Microbulbiferaceae,g__Microbulbifer,s__Microbulbifer_sp_HZ11,t__SGB32408,0,0,4.9e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Halopseudomonas,s__Halopseudomonas_pachastrellae,t__SGB12061,0,0,4.8e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rickettsiales,f__Candidatus_Midichloriaceae,g__Candidatus_Aquarickettsia,s__Candidatus_Aquarickettsia_rohweri,t__SGB28930,0,0,4.5e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_hydrocarbonoxydans,t__SGB16881,0,0,4.4e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Altererythrobacter,s__Altererythrobacter_sp_C41,t__SGB94154,0,0,4.4e-4,0,0,Named species
k__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Zunongwangia,s__Zunongwangia_sp_HGR_M22,t__SGB195660,0,0,4.1e-4,0,0,Named species
k__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Mesonia,s__Mesonia_maritima,t__SGB195674,0,0,4.1e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Aurantiacibacter,s__Aurantiacibacter_SGB38248,t__SGB38248,0,0,4e-4,0,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Luteimonas,s__Luteimonas_padinae,t__SGB206647,0,0,3.9e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Qipengyuania,s__Qipengyuania_algicida,t__SGB90067,0,0,3.8e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas_dokdonensis,t__SGB11648,0,0,3.7e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__CFGB41017,o__OFGB41017,f__FGB41017,g__GGB43700,s__GGB43700_SGB177887,t__SGB177887,0,0,3.6e-4,0,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Pseudooceanicola,s__Pseudooceanicola_onchidii,t__SGB56727,0,0,3.6e-4,0,0,Named species
k__Bacteria,p__Planctomycetota,c__CFGB45719,o__OFGB45719,f__FGB45719,g__GGB45720,s__GGB45720_SGB63440,t__SGB63440,0,0,3.6e-4,0,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_foliorum,t__SGB16880,0,0,3.5e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Gordoniaceae,g__Gordonia,s__Gordonia_namibiensis,t__SGB15793,0,0,3.2e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Propionibacteriales,f__Propionibacteriaceae,g__Tessaracoccus,s__Tessaracoccus_lapidicaptus,t__SGB15914,0,0,3.1e-4,0,0,Named species
k__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__GGB68272,s__GGB68272_SGB92186,t__SGB92186,0,0,2.9e-4,0,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacteriaceae_unclassified,s__Microbacteriaceae_bacterium_PS02066,t__SGB175395,0,0,2.5e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Qipengyuania,s__Qipengyuania_mesophila,t__SGB111652,0,0,2.2e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Roseobacteraceae,g__Celeribacter,s__Celeribacter_halophilus,t__SGB206422,0,0,2.2e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_sp_1_5R,t__SGB16879,0,0,2.1e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_oleivorans,t__SGB111247,0,0,2e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Aurantiacibacter,s__Aurantiacibacter_odishensis,t__SGB31599,0,0,1.9e-4,0,0,Named species
k__Bacteria,p__Bacteroidota,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Mesonia,s__Mesonia_mobilis,t__SGB27967,0,0,1.7e-4,0,0,Named species
k__Bacteria,p__Bacteroidota,c__Cytophagia,o__Cytophagales,f__Leadbetterellaceae,g__Jiulongibacter,s__Jiulongibacter_sediminis,t__SGB3365,0,0,1.4e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Nocardiaceae,g__Rhodococcus,s__Rhodococcus_sp_HNM0569,t__SGB86951,0,0,1.4e-4,0,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Microbacterium,s__Microbacterium_testaceum,t__SGB111235,0,0,1.3e-4,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodobacterales,f__Paracoccaceae,g__Paracoccus,s__Paracoccus_aerius,t__SGB90455,0,0,8e-5,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomonadales,f__Hyphomonadaceae,g__Henriciella,s__Henriciella_algicola,t__SGB206406,0,0,7e-5,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Aurantiacibacter,s__Aurantiacibacter_suaedae,t__SGB56299,0,0,5e-5,0,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB65997,s__GGB65997_SGB89404,t__SGB89404,0,0,0,18.19281,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB72035,s__GGB72035_SGB133334,t__SGB133334,0,0,0,14.53139,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB66000,s__GGB66000_SGB89407,t__SGB89407,0,0,0,12.48023,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__GGB93887,s__GGB93887_SGB129746,t__SGB129746,0,0,0,8.9062,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Betaproteobacteria_unclassified,f__Betaproteobacteria_unclassified,g__GGB91362,s__GGB91362_SGB134782,t__SGB134782,0,0,0,6.11485,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB65999,s__GGB65999_SGB89406,t__SGB89406,0,0,0,5.61923,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__Paraburkholderia_tropica,t__SGB110283,0,0,0,4.20649,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB66219,s__GGB66219_SGB89725,t__SGB89725,0,0,0,3.10965,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__Paraburkholderia_mimosarum,t__SGB32804,0,0,0,2.97439,0,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__Paraburkholderia_unamae,t__SGB22576,0,0,0,2.83193,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__GGB64396,s__GGB64396_SGB129711,t__SGB129711,0,0,0,2.36536,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Sinomonas,s__Sinomonas_atrocyanea,t__SGB175572,0,0,0,2.08949,0,Named species
k__Bacteria,p__Verrucomicrobiota,c__CFGB2153,o__OFGB2153,f__FGB2153,g__GGB95786,s__GGB95786_SGB125685,t__SGB125685,0,0,0,1.69309,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,s__Leifsonia_shinshuensis,t__SGB87840,0,0,0,1.38203,0.81164,Named species
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Heyndrickxia,s__Heyndrickxia_acidicola,t__SGB30280,0,0,0,1.24959,0,Named species
k__Bacteria,p__Actinomycetota,c__Acidimicrobiia,o__Acidimicrobiales,f__Acidimicrobiaceae,g__GGB64188,s__GGB64188_SGB86601,t__SGB86601,0,0,0,1.2335,0,Undescribed
k__Bacteria,p__Planctomycetota,c__CFGB93177,o__OFGB93177,f__FGB93177,g__GGB61685,s__GGB61685_SGB127484,t__SGB127484,0,0,0,1.14766,0,Undescribed
k__Bacteria,p__Acidobacteriota,c__CFGB15833,o__OFGB15833,f__FGB15833,g__GGB93629,s__GGB93629_SGB173533,t__SGB173533,0,0,0,1.06754,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Treboniaceae,g__GGB93990,s__GGB93990_SGB129990,t__SGB129990,0,0,0,0.96213,0,Undescribed
k__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__GGB93454,s__GGB93454_SGB132005,t__SGB132005,0,0,0,0.6985,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Hyphomicrobiaceae,g__GGB66014,s__GGB66014_SGB133091,t__SGB133091,0,0,0,0.64651,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__Paraburkholderia_tropica,t__SGB12985,0,0,0,0.59784,0.02543,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__Paraburkholderia_sp_Tr_20389,t__SGB93664,0,0,0,0.55541,0,Named species
k__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Anaeromyxobacteraceae,g__GGB93475,s__GGB93475_SGB132078,t__SGB132078,0,0,0,0.46238,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__Paraburkholderia_sp_HD33_4,t__SGB32734,0,0,0,0.46202,0,Named species
k__Bacteria,p__Acidobacteriota,c__CFGB80614,o__OFGB80614,f__FGB80614,g__GGB89966,s__GGB89966_SGB126829,t__SGB126829,0,0,0,0.40432,0,Undescribed
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Neobacillus,s__Neobacillus_massiliamazoniensis,t__SGB7574,0,0,0,0.39507,0,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB37354,s__GGB37354_SGB56640,t__SGB56640,0,0,0,0.31051,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__Massilia_terrae,t__SGB110315,0,0,0,0.29398,0,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Crenobacter,s__Crenobacter_oryzisoli,t__SGB179279,0,0,0,0.27771,0,Named species
k__Bacteria,p__Thermodesulfobacteriota,c__CFGB8491,o__OFGB8491,f__FGB8491,g__GGB90662,s__GGB90662_SGB127188,t__SGB127188,0,0,0,0.26776,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB92565,s__GGB92565_SGB133354,t__SGB133354,0,0,0,0.22972,0,Undescribed
k__Bacteria,p__Thermodesulfobacteriota,c__CFGB79996,o__OFGB79996,f__FGB79996,g__GGB88573,s__GGB88573_SGB124808,t__SGB124808,0,0,0,0.1997,0,Undescribed
k__Bacteria,p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__GGB93529,s__GGB93529_SGB132218,t__SGB132218,0,0,0,0.17057,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Treboniaceae,g__Trebonia,s__Trebonia_kvetii,t__SGB87004,0,0,0,0.12594,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Treboniaceae,g__GGB52798,s__GGB52798_SGB73712,t__SGB73712,0,0,0,0.12449,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Betaproteobacteria_unclassified,f__Betaproteobacteria_unclassified,g__GGB91352,s__GGB91352_SGB134892,t__SGB134892,0,0,0,0.12262,0,Undescribed
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Aneurinibacillus,s__Aneurinibacillus_uraniidurans,t__SGB154475,0,0,0,0.12174,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Treboniaceae,g__GGB94008,s__GGB94008_SGB130022,t__SGB130022,0,0,0,0.12026,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__Mycobacterium_sp_SMC_2,t__SGB110834,0,0,0,0.09973,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,s__Leifsonia_sp_TF02_11,t__SGB93187,0,0,0,0.09827,0,Named species
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Gottfriedia,s__Gottfriedia_endophytica,t__SGB94640,0,0,0,0.08871,0,Named species
k__Bacteria,p__Pseudomonadota,c__CFGB77274,o__OFGB77274,f__FGB77274,g__GGB92506,s__GGB92506_SGB133129,t__SGB133129,0,0,0,0.07293,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__GGB64439,s__GGB64439_SGB86925,t__SGB86925,0,0,0,0.07241,0,Undescribed
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__Paenibacillus_sp_HW567,t__SGB29222,0,0,0,0.06662,0,Named species
k__Archaea,p__Methanobacteriota,c__CFGB10638,o__OFGB10638,f__FGB10638,g__GGB54174,s__GGB54174_SGB75380,t__SGB75380,0,0,0,0.06156,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Dongiaceae,g__GGB66392,s__GGB66392_SGB132736,t__SGB132736,0,0,0,0.05789,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Beijerinckiaceae,g__GGB65847,s__GGB65847_SGB89195,t__SGB89195,0,0,0,0.05728,0,Undescribed
k__Bacteria,p__Acidobacteriota,c__CFGB63353,o__OFGB63353,f__FGB63353,g__GGB71614,s__GGB71614_SGB126404,t__SGB126404,0,0,0,0.04039,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__CFGB44487,o__OFGB44487,f__FGB44487,g__GGB91419,s__GGB91419_SGB134682,t__SGB134682,0,0,0,0.04001,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Hyphomicrobiaceae,g__GGB66014,s__GGB66014_SGB133090,t__SGB133090,0,0,0,0.03861,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Treboniaceae,g__GGB52803,s__GGB52803_SGB86999,t__SGB86999,0,0,0,0.03333,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Rhodospirillales,f__Dongiaceae,g__GGB92323,s__GGB92323_SGB132845,t__SGB132845,0,0,0,0.03267,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Methylocystaceae,g__Methylocystis,s__Methylocystis_bryophila,t__SGB11222,0,0,0,0.03257,0,Named species
k__Bacteria,p__Firmicutes,c__CFGB80250,o__OFGB80250,f__FGB80250,g__GGB88569,s__GGB88569_SGB123343,t__SGB123343,0,0,0,0.03211,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Rhodanobacteraceae,g__Dyella,s__Dyella_amyloliquefaciens,t__SGB33008,0,0,0,0.0321,0,Named species
k__Bacteria,p__Acidobacteriota,c__CFGB39337,o__OFGB39337,f__FGB39337,g__GGB89977,s__GGB89977_SGB126808,t__SGB126808,0,0,0,0.03064,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__Variovorax_sp_HW608,t__SGB12767,0,0,0,0.02535,0,Named species
k__Bacteria,p__Thermodesulfobacteriota,c__CFGB8491,o__OFGB8491,f__FGB8491,g__GGB90655,s__GGB90655_SGB127159,t__SGB127159,0,0,0,0.02459,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__CFGB14846,o__OFGB14846,f__FGB14846,g__GGB91732,s__GGB91732_SGB134135,t__SGB134135,0,0,0,0.02354,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Nocardiaceae,g__Prescottella,s__Prescottella_agglutinans,t__SGB175811,0,0,0,0.02297,0,Named species
k__Bacteria,p__Acidobacteriota,c__CFGB14958,o__OFGB14958,f__FGB14958,g__GGB89942,s__GGB89942_SGB126742,t__SGB126742,0,0,0,0.02288,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Sinomonas,s__Sinomonas_atrocyanea,t__SGB175573,0,0,0,0.0198,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Mycobacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__Mycobacterium_conspicuum,t__SGB15643,0,0,0,0.01959,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Micrococcaceae,g__Sinomonas,s__Sinomonas_albida,t__SGB55605,0,0,0,0.01926,0.02644,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Microbacteriaceae,g__Leifsonia,s__Leifsonia_shinshuensis,t__SGB111263,0,0,0,0.01851,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Micrococcales,f__Intrasporangiaceae,g__Oryzihumus,s__Oryzihumus_SGB130264,t__SGB130264,0,0,0,0.01751,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Hyphomicrobiales,f__Nitrobacteraceae,g__GGB44766,s__GGB44766_SGB133340,t__SGB133340,0,0,0,0.01135,0,Undescribed
k__Bacteria,p__Planctomycetota,c__CFGB93171,o__OFGB93171,f__FGB93171,g__GGB90876,s__GGB90876_SGB127500,t__SGB127500,0,0,0,0.00949,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__Massilia_agilis,t__SGB110314,0,0,0,0.00814,0,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Catenulisporales,f__Actinospicaceae,g__Actinospica,s__Actinospica_acidithermotolerans,t__SGB93414,0,0,0,0.0074,0,Named species
k__Bacteria,p__Gemmatimonadota,c__CFGB5367,o__OFGB5367,f__FGB5367,g__GGB92869,s__GGB92869_SGB131016,t__SGB131016,0,0,0,0.00735,0,Undescribed
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Streptosporangiales,f__Treboniaceae,g__GGB52803,s__GGB52803_SGB130045,t__SGB130045,0,0,0,0.00731,0,Undescribed
k__Bacteria,p__Thermodesulfobacteriota,c__CFGB8491,o__OFGB8491,f__FGB8491,g__GGB90658,s__GGB90658_SGB127212,t__SGB127212,0,0,0,0.00253,0,Undescribed
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_bananamidigenes,t__SGB33158,0,0,0,0,17.38824,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Stenotrophomonas,s__Stenotrophomonas_maltophilia,t__SGB12456,0,0,0,0,16.46364,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_nitroreducens,t__SGB12325,0,0,0,0,9.69137,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas_paucimobilis,t__SGB11675,0,0,0,0,7.40256,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Curvibacter,s__Curvibacter_gracilis,t__SGB32622,0,0,0,0,3.39111,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_sp_GCEP_101,t__SGB12322,0,0,0,0,2.17751,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_vanderleydeniana,t__SGB177727,0,0,0,0,1.82802,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_asiatica,t__SGB12295,0,0,0,0,1.46118,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_haemolytica,t__SGB33220,0,0,0,0,1.33862,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Cupriavidus,s__Cupriavidus_pauculus,t__SGB12933,0,0,0,0,1.12728,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Moraxellales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_junii,t__SGB10370,0,0,0,0,0.83059,Named species
k__Bacteria,p__Pseudomonadota,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__Sphingobium_yanoikuyae,t__SGB11614,0,0,0,0,0.59336,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__Massilia_norwichensis,t__SGB110310,0,0,0,0,0.41088,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Moraxellales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_ursingii,t__SGB10372,0,0,0,0,0.34987,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Enterobacter,s__Enterobacter_roggenkampii,t__SGB10139_group,0,0,0,0,0.33765,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Enterobacterales,f__Erwiniaceae,g__Pantoea,s__Pantoea_rwandensis,t__SGB10180,0,0,0,0,0.31552,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Comamonas,s__Comamonas_testosteroni,t__SGB12681,0,0,0,0,0.30557,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Polynucleobacter,s__Polynucleobacter_sp_HIN8,t__SGB60308,0,0,0,0,0.29542,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Moraxellales,f__Moraxellaceae,g__Acinetobacter,s__Acinetobacter_johnsonii,t__SGB10398,0,0,0,0,0.28683,Named species
k__Bacteria,p__Actinomycetota,c__Actinomycetes,o__Kitasatosporales,f__Streptomycetaceae,g__Streptomyces,s__Streptomyces_sp_PsTaAH_130,t__SGB207638,0,0,0,0,0.27129,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Herbaspirillum,s__Herbaspirillum_aquaticum,t__SGB12895,0,0,0,0,0.26239,Named species
k__Bacteria,p__Pseudomonadota,c__Gammaproteobacteria,o__Lysobacterales,f__Lysobacteraceae,g__Stenotrophomonas,s__Stenotrophomonas_maltophilia,t__SGB12453,0,0,0,0,0.19814,Named species
k__Bacteria,p__Deinococcota,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__Deinococcus_aquiradiocola,t__SGB86262,0,0,0,0,0.17936,Named species
k__Bacteria,p__Pseudomonadota,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Pandoraea,s__Pandoraea_sputorum,t__SGB12910,0,0,0,0,0.16989,Named species
